round,arm_pulled,reward,cum_reward,regret
739,20,20,15332,118.46370967741859
740,20,32,15364,107.3709677419356
741,20,21,15385,107.27822580645079
742,20,23,15408,105.1854838709678
743,20,16,15424,110.09274193548299
744,20,21,15445,110.0
745,20,24,15469,106.90725806451519
746,20,16,15485,111.8145161290322
747,20,23,15508,109.72177419354739
748,20,22,15530,108.6290322580644
749,20,22,15552,107.53629032257959
750,20,24,15576,104.4435483870966
751,20,26,15602,99.35080645161179
752,20,18,15620,102.2580645161288
753,20,19,15639,104.16532258064399
754,20,18,15657,107.072580645161
755,20,27,15684,100.97983870967619
756,20,21,15705,100.8870967741932
757,20,17,15722,104.79435483870839
758,20,20,15742,105.7016129032254
759,20,22,15764,104.60887096774059
760,20,19,15783,106.5161290322576
761,20,13,15796,114.42338709677279
762,20,23,15819,112.3306451612898
763,20,26,15845,107.23790322580498
764,20,26,15871,102.145161290322
765,20,15,15886,108.05241935483718
766,20,21,15907,107.9596774193542
767,20,22,15929,106.86693548386938
768,20,23,15952,104.77419354838639
769,20,21,15973,104.6814516129034
770,20,22,15995,103.58870967741859
771,20,21,16016,103.4959677419356
772,20,24,16040,100.40322580645079
773,20,17,16057,104.3104838709678
774,20,23,16080,102.21774193548299
775,20,14,16094,109.125
776,20,28,16122,102.03225806451519
777,20,17,16139,105.9395161290322
778,20,18,16157,108.84677419354739
779,20,27,16184,102.7540322580644
780,20,22,16206,101.66129032257959
781,20,17,16223,105.5685483870966
782,20,14,16237,112.47580645161179
783,20,16,16253,117.3830645161288
784,20,19,16272,119.29032258064399
785,20,23,16295,117.19758064515918
786,20,18,16313,120.104838709678
787,20,21,16334,120.0120967741932
788,20,22,16356,118.91935483870839
789,20,23,16379,116.82661290322358
790,20,18,16397,119.7338709677424
791,20,20,16417,120.6411290322576
792,20,20,16437,121.54838709677279
793,20,16,16453,126.45564516128798
794,20,23,16476,124.3629032258068
795,20,27,16503,118.270161290322
796,20,19,16522,120.17741935483718
797,20,19,16541,122.08467741935237
798,20,19,16560,123.9919354838712
799,20,16,16576,128.8991935483864
800,20,17,16593,132.80645161290158
801,20,20,16613,133.7137096774204
802,20,22,16635,132.6209677419356
803,20,27,16662,126.52822580645079
804,20,27,16689,120.43548387096598
805,20,19,16708,122.34274193548481
806,20,26,16734,117.25
807,20,19,16753,119.15725806451519
808,20,17,16770,123.06451612903038
809,20,24,16794,119.97177419354921
810,20,19,16813,121.8790322580644
811,20,23,16836,119.78629032257959
812,20,19,16855,121.69354838709478
813,20,15,16870,127.60080645161361
814,20,26,16896,122.5080645161288
815,20,22,16918,121.41532258064399
816,20,23,16941,119.32258064515918
817,20,21,16962,119.229838709678
818,20,15,16977,125.1370967741932
819,20,19,16996,127.04435483870839
820,20,15,17011,132.95161290322358
821,20,22,17033,131.8588709677424
