round,arm_pulled,reward,cum_reward,regret
666,13,23,15311,102.96129032258068
667,13,23,15334,103.10537634408684
668,13,26,15360,100.24946236559117
669,13,21,15381,102.39354838709733
670,13,13,15394,112.53763440860166
671,13,23,15417,112.68172043010782
672,13,23,15440,112.82580645161397
673,13,20,15460,115.9698924731183
674,13,13,15473,126.11397849462446
675,13,26,15499,123.2580645161288
676,13,22,15521,124.40215053763495
677,13,26,15547,121.54623655913929
678,13,26,15573,118.69032258064544
679,13,14,15587,127.8344086021516
680,13,25,15612,125.97849462365593
681,13,26,15638,123.12258064516209
682,13,21,15659,125.26666666666642
683,13,20,15679,128.41075268817258
684,13,23,15702,128.55483870967691
685,13,18,15720,133.69892473118307
686,13,26,15746,130.84301075268922
687,13,19,15765,134.98709677419356
688,13,24,15789,134.13118279569971
689,13,21,15810,136.27526881720405
690,13,30,15840,129.4193548387102
691,13,24,15864,128.56344086021454
692,13,25,15889,126.7075268817207
693,13,21,15910,128.85161290322685
694,13,20,15930,131.9956989247312
695,13,26,15956,129.13978494623734
696,13,23,15979,129.28387096774168
697,13,20,15999,132.42795698924783
698,13,26,16025,129.57204301075217
699,13,16,16041,136.71612903225832
700,13,27,16068,132.86021505376448
701,13,22,16090,134.0043010752688
702,13,23,16113,134.14838709677497
703,13,24,16137,133.2924731182793
704,13,32,16169,124.43655913978546
705,13,20,16189,127.5806451612898
706,13,21,16210,129.72473118279595
707,13,22,16232,130.8688172043021
708,13,24,16256,130.01290322580826
709,13,21,16277,132.1569892473126
710,13,27,16304,128.30107526881693
711,13,24,16328,127.44516129032127
712,13,26,16354,124.58924731182924
713,13,17,16371,130.73333333333358
714,13,16,16387,137.8774193548379
715,13,20,16407,141.02150537634589
716,13,20,16427,144.16559139785022
717,13,21,16448,146.30967741935456
718,13,20,16468,149.4537634408589
719,13,26,16494,146.59784946236687
720,13,25,16519,144.7419354838712
721,13,18,16537,149.88602150537554
722,13,15,16552,158.0301075268835
723,13,26,16578,155.17419354838785
724,13,23,16601,155.31827956989218
725,13,27,16628,151.46236559139652
726,13,22,16650,152.6064516129045
727,13,32,16682,143.75053763440883
728,13,21,16703,145.89462365591316
729,13,21,16724,148.03870967742114
730,13,28,16752,143.18279569892547
731,13,23,16775,143.3268817204298
732,13,27,16802,139.47096774193415
733,13,23,16825,139.61505376344212
734,13,21,16846,141.75913978494646
735,13,24,16870,140.9032258064508
736,13,13,16883,151.04731182795877
737,13,14,16897,160.1913978494631
738,13,33,16930,150.33548387096744
739,13,28,16958,145.47956989247177
740,13,23,16981,145.62365591397975
741,13,16,16997,152.76774193548408
742,13,35,17032,140.91182795698842
